freq_MHz,T_h4_330um_fres_10.0MHz,T_h4_165um_fres_19.9MHz,T_h4_110um_fres_29.9MHz,T_h4_82um_fres_40.1MHz,T_h4_66um_fres_49.8MHz
55.735934,0.00671940,0.00820117,0.00984339,0.00855254,0.07326148
55.760690,0.00660547,0.00818326,0.00988450,0.00828840,0.06489680
55.785446,0.00650212,0.00817349,0.00993534,0.00804584,0.05722294
55.810203,0.00640863,0.00817178,0.00999612,0.00782272,0.05062873
55.834959,0.00632439,0.00817810,0.01006712,0.00761717,0.04510502
55.859715,0.00624886,0.00819245,0.01014865,0.00742759,0.04050761
55.884471,0.00618156,0.00821486,0.01024109,0.00725256,0.03667144
55.909227,0.00612209,0.00824542,0.01034488,0.00709085,0.03344943
55.933983,0.00607009,0.00828425,0.01046054,0.00694137,0.03072125
55.958740,0.00602525,0.00833150,0.01058863,0.00680316,0.02839161
55.983496,0.00598731,0.00838738,0.01072983,0.00667538,0.02638583
56.008252,0.00595605,0.00845214,0.01088487,0.00655728,0.02464545
56.033008,0.00593130,0.00852607,0.01105462,0.00644819,0.02312449
56.057764,0.00591290,0.00860951,0.01124003,0.00634751,0.02178655
56.082521,0.00590075,0.00870288,0.01144220,0.00625473,0.02060255
56.107277,0.00589478,0.00880664,0.01166235,0.00616937,0.01954909
56.132033,0.00589492,0.00892131,0.01190189,0.00609102,0.01860716
56.156789,0.00590118,0.00904750,0.01216238,0.00601930,0.01776123
56.181545,0.00591356,0.00918589,0.01244565,0.00595388,0.01699844
56.206302,0.00593211,0.00933727,0.01275373,0.00589448,0.01630814
56.231058,0.00595692,0.00950250,0.01308897,0.00584082,0.01568140
56.255814,0.00598808,0.00968259,0.01345404,0.00579268,0.01511071
56.280570,0.00602574,0.00987867,0.01385203,0.00574986,0.01458968
56.305326,0.00607009,0.01009201,0.01428649,0.00571218,0.01411290
56.330083,0.00612133,0.01032407,0.01476153,0.00567950,0.01367570
56.354839,0.00617972,0.01057651,0.01528195,0.00565168,0.01327408
56.379595,0.00624556,0.01085122,0.01585334,0.00562862,0.01290458
56.404351,0.00631919,0.01115037,0.01648228,0.00561023,0.01256417
56.429107,0.00640100,0.01147645,0.01717655,0.00559644,0.01225024
56.453863,0.00649146,0.01183233,0.01794538,0.00558722,0.01196048
56.478620,0.00659107,0.01222133,0.01879985,0.00558252,0.01169288
56.503376,0.00670042,0.01264732,0.01975328,0.00558233,0.01144567
56.528132,0.00682018,0.01311481,0.02082184,0.00558668,0.01121727
56.552888,0.00695110,0.01362912,0.02202533,0.00559557,0.01100630
56.577644,0.00709404,0.01419651,0.02338814,0.00560905,0.01081152
56.602401,0.00724999,0.01482447,0.02494056,0.00562719,0.01063186
56.627157,0.00742005,0.01552192,0.02672055,0.00565006,0.01046632
56.651913,0.00760550,0.01629966,0.02877594,0.00567778,0.01031407
56.676669,0.00780780,0.01717081,0.03116734,0.00571046,0.01017432
56.701425,0.00802862,0.01815149,0.03397161,0.00574826,0.01004639
56.726182,0.00826991,0.01926166,0.03728571,0.00579134,0.00992968
56.750938,0.00853388,0.02052626,0.04122925,0.00583991,0.00982366
56.775694,0.00882315,0.02197687,0.04594202,0.00589419,0.00972785
56.800450,0.00914076,0.02365383,0.05156548,0.00595444,0.00964182
56.825206,0.00949027,0.02560931,0.05818331,0.00602095,0.00956522
56.849962,0.00987589,0.02791150,0.06567161,0.00609406,0.00949774
56.874719,0.01030266,0.03065031,0.07340591,0.00617415,0.00943908
56.899475,0.01077657,0.03394496,0.07992559,0.00626162,0.00938904
56.924231,0.01130488,0.03795285,0.08313640,0.00635696,0.00934741
56.948987,0.01189644,0.04287654,0.08168261,0.00646071,0.00931405
56.973743,0.01256209,0.04895697,0.07626441,0.00657347,0.00928883
56.998500,0.01331535,0.05641525,0.06891181,0.00669591,0.00927168
57.023256,0.01417314,0.06524484,0.06137298,0.00682881,0.00926256
57.048012,0.01515704,0.07468110,0.05453244,0.00697304,0.00926144
57.072768,0.01629487,0.08242410,0.04865194,0.00712959,0.00926836
57.097524,0.01762306,0.08502194,0.04370266,0.00729959,0.00928336
57.122281,0.01919018,0.08101271,0.03955863,0.00748433,0.00930655
57.147037,0.02106214,0.07277104,0.03608021,0.00768529,0.00933805
57.171793,0.02333023,0.06360346,0.03314303,0.00790417,0.00937802
57.196549,0.02612354,0.05531597,0.03064458,0.00814293,0.00942669
57.221305,0.02962831,0.04839495,0.02850298,0.00840385,0.00948428
57.246062,0.03411713,0.04276184,0.02665346,0.00868961,0.00955111
57.270818,0.03998783,0.03819020,0.02504493,0.00900333,0.00962752
57.295574,0.04778789,0.03445572,0.02363686,0.00934870,0.00971390
57.320330,0.05808684,0.03137439,0.02239696,0.00973011,0.00981071
57.345086,0.07064819,0.02880417,0.02129929,0.01015282,0.00991846
57.369842,0.08189130,0.02663739,0.02032283,0.01062318,0.01003776
57.394599,0.08399192,0.02479264,0.01945047,0.01114891,0.01016927
57.419355,0.07513429,0.02320789,0.01866811,0.01173950,0.01031375
57.444111,0.06274764,0.02183553,0.01796411,0.01240675,0.01047207
57.468867,0.05193308,0.02063853,0.01732874,0.01316549,0.01064519
57.493623,0.04360834,0.01958783,0.01675385,0.01403457,0.01083422
57.518380,0.03733628,0.01866038,0.01623255,0.01503836,0.01104040
57.543136,0.03255900,0.01783766,0.01575902,0.01620877,0.01126517
57.567892,0.02884856,0.01710470,0.01532827,0.01758844,0.01151014
57.592648,0.02590755,0.01644926,0.01493602,0.01923530,0.01177716
57.617404,0.02353239,0.01586127,0.01457861,0.02122987,0.01206835
57.642161,0.02158233,0.01533237,0.01425285,0.02368648,0.01238613
57.666917,0.01995826,0.01485555,0.01395601,0.02677117,0.01273332
57.691673,0.01858892,0.01442496,0.01368568,0.03072951,0.01311315
57.716429,0.01742208,0.01403561,0.01343979,0.03592638,0.01352940
57.741185,0.01641870,0.01368328,0.01321652,0.04288171,0.01398650
57.765941,0.01554912,0.01336437,0.01301428,0.05219069,0.01448961
57.790698,0.01479042,0.01307577,0.01283169,0.06382257,0.01504488
57.815454,0.01412469,0.01281482,0.01266752,0.07462157,0.01565960
57.840210,0.01353771,0.01257924,0.01252073,0.07673248,0.01634251
57.864966,0.01301809,0.01236703,0.01239038,0.06795615,0.01710415
57.889722,0.01255658,0.01217649,0.01227569,0.05592064,0.01795737
57.914479,0.01214566,0.01200611,0.01217596,0.04566866,0.01891792
57.939235,0.01177908,0.01185463,0.01209061,0.03792308,0.02000530
57.963991,0.01145170,0.01172092,0.01201914,0.03215942,0.02124396
57.988747,0.01115920,0.01160403,0.01196113,0.02780415,0.02266478
58.013503,0.01089796,0.01150315,0.01191626,0.02443811,0.02430728
58.038260,0.01066493,0.01141759,0.01188426,0.02177757,0.02622258
58.063016,0.01045752,0.01134675,0.01186496,0.01963162,0.02847753
58.087772,0.01027354,0.01129017,0.01185821,0.01786977,0.03116037
58.112528,0.01011112,0.01124746,0.01186398,0.01640093,0.03438816
58.137284,0.00996869,0.01121832,0.01188228,0.01516000,0.03831556
58.162041,0.00984489,0.01120256,0.01191318,0.01409951,0.04314169
58.186797,0.00973859,0.01120002,0.01195683,0.01318411,0.04910289
58.211553,0.00964884,0.01121068,0.01201343,0.01238699,0.05641339
58.236309,0.00957484,0.01123455,0.01208329,0.01168751,0.06505295
58.261065,0.00951595,0.01127175,0.01216675,0.01106954,0.07422391
58.285821,0.00947164,0.01132244,0.01226424,0.01052029,0.08156483
58.310578,0.00944151,0.01138691,0.01237630,0.01002949,0.08360542
58.335334,0.00942528,0.01146550,0.01250354,0.00958885,0.07904146
58.360090,0.00942276,0.01155865,0.01264666,0.00919155,0.07044397
58.384846,0.00943387,0.01166691,0.01280649,0.00883197,0.06113547
58.409602,0.00945863,0.01179090,0.01298398,0.00850543,0.05283542
58.434359,0.00949715,0.01193139,0.01318021,0.00820801,0.04595723
58.459115,0.00954965,0.01208925,0.01339641,0.00793637,0.04038371
58.483871,0.00961645,0.01226550,0.01363398,0.00768770,0.03587164
58.508627,0.00969798,0.01246132,0.01389454,0.00745959,0.03219035
58.533383,0.00979478,0.01267805,0.01417990,0.00724995,0.02915403
58.558140,0.00990754,0.01291724,0.01449216,0.00705699,0.02662061
58.582896,0.01003705,0.01318068,0.01483370,0.00687916,0.02448311
58.607652,0.01018427,0.01347040,0.01520726,0.00671510,0.02266090
58.632408,0.01035034,0.01378876,0.01561597,0.00656361,0.02109277
58.657164,0.01053658,0.01413846,0.01606344,0.00642367,0.01973180
58.681920,0.01074453,0.01452261,0.01655386,0.00629434,0.01854155
58.706677,0.01097599,0.01494484,0.01709208,0.00617482,0.01749347
58.731433,0.01123305,0.01540936,0.01768373,0.00606440,0.01656490
58.756189,0.01151815,0.01592105,0.01833542,0.00596244,0.01573765
58.780945,0.01183414,0.01648567,0.01905492,0.00586836,0.01499703
58.805701,0.01218435,0.01710997,0.01985137,0.00578168,0.01433099
58.830458,0.01257270,0.01780197,0.02073567,0.00570194,0.01372964
58.855214,0.01300380,0.01857117,0.02172079,0.00562875,0.01318473
58.879970,0.01348312,0.01942897,0.02282231,0.00556174,0.01268938
58.904726,0.01401718,0.02038910,0.02405901,0.00550062,0.01223777
58.929482,0.01461381,0.02146819,0.02545365,0.00544508,0.01182499
58.954239,0.01528244,0.02268653,0.02703395,0.00539490,0.01144682
58.978995,0.01603455,0.02406905,0.02883370,0.00534985,0.01109967
59.003751,0.01688424,0.02564652,0.03089413,0.00530974,0.01078043
59.028507,0.01784891,0.02745715,0.03326529,0.00527439,0.01048641
59.053263,0.01895033,0.02954845,0.03600709,0.00524368,0.01021527
59.078020,0.02021597,0.03197949,0.03918915,0.00521746,0.00996497
59.102776,0.02168082,0.03482288,0.04288719,0.00519564,0.00973373
59.127532,0.02339002,0.03816582,0.04717158,0.00517814,0.00951997
59.152288,0.02540228,0.04210696,0.05207903,0.00516488,0.00932230
59.177044,0.02779470,0.04674296,0.05755264,0.00515582,0.00913950
59.201800,0.03066886,0.05213014,0.06333470,0.00515093,0.00897049
59.226557,0.03415790,0.05819559,0.06882700,0.00515019,0.00881430
59.251313,0.03843171,0.06456898,0.07303666,0.00515360,0.00867008
59.276069,0.04369013,0.07036833,0.07484936,0.00516118,0.00853707
59.300825,0.05011406,0.07418983,0.07367672,0.00517297,0.00841459
59.325581,0.05769723,0.07472357,0.06990838,0.00518902,0.00830204
59.350338,0.06582446,0.07176728,0.06460484,0.00520939,0.00819888
59.375094,0.07264481,0.06641092,0.05882459,0.00523418,0.00810463
59.399850,0.07528751,0.06012363,0.05325486,0.00526350,0.00801887
59.424606,0.07229049,0.05395024,0.04821614,0.00529746,0.00794122
59.449362,0.06538787,0.04838410,0.04379848,0.00533623,0.00787136
59.474119,0.05740527,0.04356166,0.03997921,0.00537998,0.00780899
59.498875,0.05004142,0.03945204,0.03669218,0.00542891,0.00775386
59.523631,0.04382551,0.03596557,0.03386150,0.00548323,0.00770575
59.548387,0.03873873,0.03300296,0.03141583,0.00554322,0.00766447
59.573143,0.03460037,0.03047391,0.02929305,0.00560916,0.00762988
59.597899,0.03121751,0.02830221,0.02744107,0.00568138,0.00760184
59.622656,0.02842748,0.02642555,0.02581686,0.00576025,0.00758026
59.647412,0.02610295,0.02479370,0.02438514,0.00584618,0.00756508
59.672168,0.02414671,0.02336624,0.02311698,0.00593965,0.00755624
59.696924,0.02248489,0.02211065,0.02198864,0.00604118,0.00755373
59.721680,0.02106108,0.02100062,0.02098054,0.00615136,0.00755756
59.746437,0.01983191,0.02001476,0.02007648,0.00627087,0.00756777
59.771193,0.01876365,0.01913558,0.01926295,0.00640046,0.00758442
59.795949,0.01782980,0.01834867,0.01852867,0.00654100,0.00760759
59.820705,0.01700936,0.01764207,0.01786412,0.00669346,0.00763742
59.845461,0.01628549,0.01700584,0.01726128,0.00685895,0.00767405
59.870218,0.01564458,0.01643162,0.01671331,0.00703875,0.00771766
59.894974,0.01507553,0.01591236,0.01621438,0.00723433,0.00776847
59.919730,0.01456924,0.01544208,0.01575948,0.00744736,0.00782672
59.944486,0.01411816,0.01501571,0.01534431,0.00767979,0.00789272
59.969242,0.01371603,0.01462888,0.01496514,0.00793389,0.00796679
59.993998,0.01335761,0.01427785,0.01461874,0.00821232,0.00804931
60.018755,0.01303850,0.01395942,0.01430231,0.00851819,0.00814072
60.043511,0.01275499,0.01367080,0.01401339,0.00885520,0.00824151
60.068267,0.01250396,0.01340958,0.01374984,0.00922773,0.00835224
60.093023,0.01228276,0.01317368,0.01350980,0.00964107,0.00847352
60.117779,0.01208919,0.01296130,0.01329162,0.01010162,0.00860608
60.142536,0.01192136,0.01277085,0.01309387,0.01061717,0.00875071
60.167292,0.01177773,0.01260100,0.01291529,0.01119734,0.00890831
60.192048,0.01165701,0.01245056,0.01275477,0.01185415,0.00907992
60.216804,0.01155815,0.01231854,0.01261137,0.01260273,0.00926670
60.241560,0.01148033,0.01220407,0.01248424,0.01346244,0.00946998
60.266317,0.01142293,0.01210644,0.01237267,0.01445841,0.00969127
60.291073,0.01138551,0.01202505,0.01227604,0.01562376,0.00993230
60.315829,0.01136783,0.01195940,0.01219383,0.01700293,0.01019505
60.340585,0.01136980,0.01190913,0.01212561,0.01865681,0.01048183
60.365341,0.01139152,0.01187396,0.01207103,0.02067050,0.01079528
60.390098,0.01143327,0.01185369,0.01202982,0.02316568,0.01113849
60.414854,0.01149550,0.01184824,0.01200177,0.02631996,0.01151506
60.439610,0.01157888,0.01185763,0.01198676,0.03039633,0.01192922
60.464366,0.01168427,0.01188194,0.01198474,0.03578097,0.01238599
60.489122,0.01181277,0.01192137,0.01199572,0.04299603,0.01289131
60.513878,0.01196574,0.01197621,0.01201979,0.05250034,0.01345234
60.538635,0.01214484,0.01204686,0.01205709,0.06357343,0.01407769
60.563391,0.01235206,0.01213383,0.01210787,0.07155352,0.01477788
60.588147,0.01258981,0.01223774,0.01217243,0.06954059,0.01556581
60.612903,0.01286093,0.01235935,0.01225116,0.05955452,0.01645753
60.637659,0.01316887,0.01249955,0.01234453,0.04875423,0.01747315
60.662416,0.01351770,0.01265939,0.01245312,0.04007247,0.01863823
60.687172,0.01391234,0.01284013,0.01257759,0.03356629,0.01998564
60.711928,0.01435870,0.01304318,0.01271873,0.02869570,0.02155822
60.736684,0.01486396,0.01327022,0.01287745,0.02498125,0.02341259
60.761440,0.01543684,0.01352319,0.01305479,0.02208416,0.02562470
60.786197,0.01608808,0.01380432,0.01325196,0.01977553,0.02829769
60.810953,0.01683098,0.01411624,0.01347034,0.01790022,0.03157289
60.835709,0.01768215,0.01446196,0.01371150,0.01635123,0.03564372
60.860465,0.01866262,0.01484503,0.01397727,0.01505312,0.04076777
60.885221,0.01979929,0.01526958,0.01426972,0.01395155,0.04725509
60.909977,0.02112702,0.01574047,0.01459124,0.01300652,0.05535443
60.934734,0.02269164,0.01626346,0.01494458,0.01218806,0.06481612
60.959490,0.02455428,0.01684534,0.01533291,0.01147329,0.07382897
60.984246,0.02679774,0.01749423,0.01575991,0.01084448,0.07828586
61.009002,0.02953568,0.01821989,0.01622985,0.01028771,0.07504785
61.033758,0.03292553,0.01903409,0.01674770,0.00979188,0.06638644
61.058515,0.03718482,0.01995118,0.01731931,0.00934808,0.05666845
61.083271,0.04260381,0.02098873,0.01795153,0.00894903,0.04816296
61.108027,0.04952234,0.02216850,0.01865249,0.00858876,0.04131198
61.132783,0.05815353,0.02351759,0.01943186,0.00826234,0.03590407
61.157539,0.06793549,0.02507006,0.02030119,0.00796562,0.03161961
61.182296,0.07615207,0.02686906,0.02127441,0.00769513,0.02818391
61.207052,0.07794576,0.02896954,0.02236838,0.00744794,0.02538892
61.231808,0.07169046,0.03144167,0.02360366,0.00722152,0.02308252
61.256564,0.06158989,0.03437465,0.02500544,0.00701373,0.02115396
61.281320,0.05179097,0.03787982,0.02660478,0.00682272,0.01952195
61.306077,0.04372625,0.04208931,0.02844010,0.00664688,0.01812607
61.330833,0.03740057,0.04714034,0.03055898,0.00648482,0.01692077
61.355589,0.03246287,0.05312041,0.03302007,0.00633533,0.01587123
61.380345,0.02856789,0.05992254,0.03589468,0.00619734,0.01495045
61.405101,0.02544856,0.06694928,0.03926669,0.00606991,0.01413723
61.429857,0.02291096,0.07275877,0.04322738,0.00595222,0.01341473
61.454614,0.02081598,0.07527532,0.04785800,0.00584354,0.01276940
61.479370,0.01906327,0.07325367,0.05318465,0.00574323,0.01219024
61.504126,0.01757945,0.06758330,0.05908048,0.00565072,0.01166826
61.528882,0.01631008,0.06035232,0.06509592,0.00556548,0.01119600
61.553638,0.01521410,0.05319537,0.07027995,0.00548708,0.01076725
61.578395,0.01426008,0.04685063,0.07327077,0.00541512,0.01037682
61.603151,0.01342365,0.04148189,0.07298780,0.00534923,0.01002030
61.627907,0.01268561,0.03701245,0.06950009,0.00528909,0.00969395
61.652663,0.01203071,0.03329889,0.06397098,0.00523442,0.00939457
61.677419,0.01144666,0.03019893,0.05775433,0.00518498,0.00911941
61.702176,0.01092348,0.02759176,0.05175389,0.00514054,0.00886609
61.726932,0.01045295,0.02538048,0.04637682,0.00510091,0.00863255
61.751688,0.01002832,0.02348901,0.04172332,0.00506592,0.00841700
61.776444,0.00964392,0.02185794,0.03775283,0.00503541,0.00821786
61.801200,0.00929500,0.02044077,0.03437675,0.00500927,0.00803375
61.825956,0.00897756,0.01920092,0.03150014,0.00498738,0.00786347
61.850713,0.00868818,0.01810934,0.02903740,0.00496966,0.00770594
61.875469,0.00842395,0.01714281,0.02691635,0.00495604,0.00756020
61.900225,0.00818235,0.01628259,0.02507797,0.00494646,0.00742542
61.924981,0.00796124,0.01551343,0.02347452,0.00494089,0.00730086
61.949737,0.00775873,0.01482282,0.02206753,0.00493930,0.00718584
61.974494,0.00757320,0.01420043,0.02082592,0.00494170,0.00707978
61.999250,0.00740323,0.01363764,0.01972452,0.00494809,0.00698214
62.024006,0.00724759,0.01312725,0.01874279,0.00495850,0.00689246
62.048762,0.00710518,0.01266315,0.01786390,0.00497298,0.00681032
62.073518,0.00697506,0.01224020,0.01707392,0.00499158,0.00673535
62.098275,0.00685638,0.01185398,0.01636132,0.00501439,0.00666721
62.123031,0.00674842,0.01150071,0.01571642,0.00504149,0.00660561
62.147787,0.00665053,0.01117714,0.01513110,0.00507301,0.00655029
62.172543,0.00656215,0.01088046,0.01459848,0.00510908,0.00650104
62.197299,0.00648278,0.01060822,0.01411272,0.00514985,0.00645765
62.222056,0.00641199,0.01035829,0.01366881,0.00519552,0.00641995
62.246812,0.00634942,0.01012882,0.01326247,0.00524628,0.00638780
62.271568,0.00629475,0.00991818,0.01288998,0.00530237,0.00636108
62.296324,0.00624772,0.00972493,0.01254814,0.00536405,0.00633970
62.321080,0.00620809,0.00954782,0.01223415,0.00543163,0.00632358
62.345836,0.00617570,0.00938574,0.01194559,0.00550544,0.00631267
62.370593,0.00615040,0.00923771,0.01168032,0.00558586,0.00630694
62.395349,0.00613210,0.00910289,0.01143648,0.00567332,0.00630639
62.420105,0.00612074,0.00898050,0.01121243,0.00576830,0.00631102
62.444861,0.00611629,0.00886989,0.01100671,0.00587133,0.00632087
62.469617,0.00611878,0.00877048,0.01081805,0.00598303,0.00633599
62.494374,0.00612826,0.00868177,0.01064533,0.00610408,0.00635647
62.519130,0.00614482,0.00860331,0.01048756,0.00623526,0.00638239
62.543886,0.00616861,0.00853472,0.01034385,0.00637746,0.00641389
62.568642,0.00619980,0.00847571,0.01021343,0.00653167,0.00645111
62.593398,0.00623862,0.00842599,0.01009563,0.00669905,0.00649424
62.618155,0.00628534,0.00838536,0.00998984,0.00688090,0.00654348
62.642911,0.00634030,0.00835365,0.00989554,0.00707873,0.00659907
62.667667,0.00640388,0.00833076,0.00981229,0.00729428,0.00666128
62.692423,0.00647656,0.00831660,0.00973970,0.00752956,0.00673043
62.717179,0.00655885,0.00831115,0.00967744,0.00778693,0.00680686
62.741935,0.00665138,0.00831443,0.00962523,0.00806913,0.00689098
62.766692,0.00675486,0.00832652,0.00958287,0.00837941,0.00698323
62.791448,0.00687011,0.00834751,0.00955017,0.00872162,0.00708413
62.816204,0.00699808,0.00837757,0.00952703,0.00910035,0.00719425
62.840960,0.00713987,0.00841692,0.00951336,0.00952113,0.00731423
62.865716,0.00729675,0.00846582,0.00950914,0.00999068,0.00744481
62.890473,0.00747020,0.00852459,0.00951439,0.01051724,0.00758682
62.915229,0.00766192,0.00859362,0.00952917,0.01111098,0.00774119
62.939985,0.00787394,0.00867338,0.00955360,0.01178466,0.00790899
62.964741,0.00810858,0.00876439,0.00958785,0.01255444,0.00809143
62.989497,0.00836864,0.00886728,0.00963213,0.01344106,0.00828990
63.014254,0.00865740,0.00898275,0.00968671,0.01447157,0.00850599
63.039010,0.00897878,0.00911163,0.00975192,0.01568183,0.00874152
